mp4,text,Arms and Ammunition,Arms and Ammunition_pred,Crime & Harmful acts to individuals and Society and Human Right Violation,Crime & Harmful acts to individuals and Society and Human Right Violation_pred,"Death, Injury or Military Conflict","Death, Injury or Military Conflict_pred",Hate Speech & Acts of aggression,Hate Speech & Acts of aggression_pred,"Obscenity and Profanity, including language, gestures, and explicitly gory, graphic or repulsive content intended to shock and disgust","Obscenity and Profanity, including language, gestures, and explicitly gory, graphic or repulsive content intended to shock and disgust_pred",Illegal Drugs/Tobacco/e-cigarettes/Vaping/Alcohol,Illegal Drugs/Tobacco/e-cigarettes/Vaping/Alcohol_pred
487ddf9b-86a0-5aeb-b591-53bfcbc6b496_9.mp4,"We're going to make up a song, a hoedown, on the spot here, with the assistance of Richard Vranch at the piano. And we'd like to have it done with sentences, unlike the way I'm talking, but in the style of somebody's hobby. Making cheese. Masturbation! Making cheese. There was a cry of masturbation, but I think you're on your own on that one. Let's have...
I don't know anything about it myself. Let's do Making Cheese, which sounded fine when it was suggested. So it's the Making Cheese hoedown, starting with you, Greg. You got it, Clive. You sing it, Greg. Stand by, Fresh Funkmeister. Hey, get on with it before my funk gets stale. Come on.",False,False,False,False,False,False,False,False,False,False,False,False
f9e22639-beff-545f-9770-9c946ee4bff6_3.mp4,"Mm-hmm.
I'm sorry.
No! No!
uh uh uh",True,False,False,False,True,True,False,False,False,False,True,False
3ebb58c4-4ef1-5592-b981-fcfb63598045_61.mp4,"Do you see the dog? He's invisible. We're looking for the kid. Who are you guys? Where's Chad? Oh, that's what we're about to find out, sweetheart. And you're going to help us lure that kid out and find his rotten dog. Abner, what does he have to do with this? Everything. Would you shut up? You too. Hey, kid!
We got your little sweetheart here. Why don't you come out before your girlfriend gets hurt? Actually, we're just good friends. Oh, you better hope he's sweet on you. Excuse me, but have you guys ever done this kind of thing before? Oh, yeah. One time I stole a stick of bubble gum. Shut up.
Keep your hands where I can see them, kid. No more stink bombs. No funny business. Sophie, I'm sorry I got mixed up in all this. That's OK, Chad. What is this, anyway? Well, it's a long story. Hey, you guys can chit-chat later. We've got some business to attend to. You've got something we want, and we've got something you want.
So you want to exchange Abner for Sophie, is that right? It's that simple. But where is Abner? And why do these guys want him? I'm right here, sweet potato. And these two morons want me because I'm invisible. Chad, your dog's invisible? Cool. You're darn right it's cool. Too cool for these fools. And he can talk, too. This is all very, very weird. I know.
but totally awesome. Yeah, yeah. Excuse me. Do you two lovebirds want to talk about anything else? No. Then shut up! All right, let's get down to business. Cain! Yes? Go over there and grab the mutt. OK. No funny business, kid. You got me? And when Cain grabs the mutt, then you'll get your little cutie back. Go over there!
Whoa, what's that? Homemade pepper spray. Chili peppers and hot sauce. Oh. It's very effective. Good job.",False,False,True,False,False,False,True,False,False,False,False,False
c939e821-6268-570c-964e-39d09bc077b4_26.mp4,"the pantheon of champions.
Well, I don't know, Abi. I'm not sure about this. What's the big deal? It's not like they're legal or anything. They're just an energy substitute. Made from natural products. Natural products? Well, I'm just not sure you need it, you know. Yeah, well, if you want me to go up to the nursing home to see that old man, then you have to do this. And you'll go see him? If you get me the stuff.
Just to get this clear, it's just the once, okay? Yeah, I know, I know. I'm looking for somebody like Kenny. Oh, yeah?
back there",False,False,False,False,False,False,False,False,False,True,False,False
c7bc5430-6e4f-5a1f-8aab-22fe1187bc10_13.mp4,,False,False,False,False,False,False,False,False,False,False,False,False
0c13ba00-5cc1-50ee-8a76-e77a119940ac_19.mp4,"Qin Shan, I'm thinking about Ye Wen right now. I want her to sit here. I want Ye Wen to speak better than you. You must be asleep. Did you have a dream? The princess missed the prince. She saw a frog by the pond. She was thinking, when will the frog become a prince?
So he kissed the frog. If this story is told by Zhuang Zi, I'm afraid it's hard to say whether the frog becomes the prince or the prince becomes the frog. I have something to do. Excuse me.",False,False,False,False,False,False,False,False,False,False,False,False
c8aa7362-60d6-536a-bc6c-7606e3c9fc4b_4.mp4,"Let's see, you're Lester Henthorne? Lester Henthorne, Groucho. I have a rather peculiar name. Well, I don't think so. Almost everybody is named Henthorne, huh? Well, just put a hen and a thorn together and you got it. That's true. And if you put a hen and a thorn together, you're going to have a pretty sick hen. Now, where are you from, Hen? I'm originally, Groucho, from Ohio. A little place in Ohio called Hannibal. Hannibal? Right along the Ohio River. Oh. What sort of work do you do? Well, I'm with the county agriculture department, pest control, Groucho. You're a what?
Pest control man for the Los Angeles County Agricultural Department. You control pests? That's right, Groucho. What sort of pests do you control? Do you mean like door-to-door salesmen? No, Groucho, we control field rodents. The principal one is the beachy-eyed ground squirrel. How does it difference between a ground squirrel and a tree squirrel? Well, the tree squirrel, he lives principally in the trees, and the ground squirrel, he digs burrows and lives in the ground.
Well, I've learned something there. I don't know what it is, but I've learned something. Now, there must be more difference than that, isn't it? Well, no. That's the only difference? That's the only difference. Well, how about gophers? Do you trap them? Well, we do some work on gophers, Groucho, on the freeways. Oh, there are plenty of them on the freeways.",False,False,False,False,False,False,False,False,False,False,False,False
b2f2d188-6f1e-5fbd-829d-c470925a43ac_18.mp4,,False,False,False,False,False,False,False,False,False,False,False,False
dfd1042c-608a-5417-8da1-80daf5268ed7_41.mp4,"Yes sir, Mr. Eric Tidwell. Selfie of the J, you know he can't be like that. Yeah, that's right. That J keep all his greatness together. Come on, you got it. You got it, keep going. Bro, man, the site looks amazing. No, I'm serious, bro. Like, I'm just trying to come up with a company name, a logo or something, man. It's been wrecking my brain all day, bro. You got any ideas?
Nah, man, that's crazy. Yo. I really appreciate it, too, man. My guy, my guy. Yo, hey, let me call you right back, all right? No, like, two minutes, bro, for real. All right, bitch. I'm sorry. I know I was probably really loud. No, no, no, you're fine. I was just coming over here to make sure you're okay. Do you need anything? Water? No, I'm cool. I appreciate it. Thank you. Okay. I'm proud of you.",False,False,False,False,False,False,False,False,False,True,False,False
190dbf80-ecc7-58fc-aa29-93bf7f5e8b97_44.mp4,"Hey! Hey! Hey! Hey! Hey! Hi. What are you doing?
Really? Is that what you're doing, Mom? You know, Marcus, I have a lot of things to make amends to you for, but I feel like I should start by apologizing for telling you it was okay to ask a lot of rhetorical, aggressive questions, because it's just rude. I'm in the middle of the woods! I know. How much more clear could I be that I want to be left the fuck alone? Yes, I get it. I understand, and I will leave you alone. The problem that I'm facing is that
I am still your mother. Yeah, I know. Such as I am. Why do you care? You never did before. You know, I don't really blame you for feeling that way. I made a lot of really terrible choices.
The only thing I have left is that I am willing to stay in these woods as long as it takes for you to figure your shit out until you come home.",False,False,False,False,False,False,True,False,True,True,False,False
1c93220e-336f-5449-84d7-4a775f50b79f_27.mp4,"But he fixed it anyway. Doesn't matter. Great job. Great job. It is now 10 to 6. 10 to 6. 10 to 6. Here we go. Other side to make it 11 to 6. We need a steal. I fucked that up, guys. I'm sorry. OK. Oh, is this us? Yes. This is easy. Yeah. Sausage lovers? It could be Dean and Welch's. Dean?
I'm pretty sure, I'm confident on Welch's. Dean, I'm like 80%, 90. And you're? I'll take, I trust you on that one. It's obviously Welch's. I'm not sure about that second one. Dean's or Dean? Jimmy Dean's. Jimmy Dean's. I think, yes. All right, Jimmy Dean's and Welch's. Final answer? Yep. Yeah, I don't care about the S or the M, that's fine. Jimmy Dean, Jimmy Dean's, that's fine. That is correct.",False,False,False,False,False,False,False,False,False,True,False,False
7b86cc50-91e9-5e74-91f5-b9c1e338e210_19.mp4,"♪
Now there's a good match. I got a buck that says Udall will give way to him. Even he's scared of old Caldwell. Stop it, you fool. How much longer are we going to put up with him?
One of these days, he ain't gonna stand for that. Yeah, though it sure is.",True,False,False,False,True,False,False,False,False,False,False,False
07ca68a6-525f-5e7b-be19-4d61d49cbb8f_6.mp4,"There you are, my dear. Oswald? I'm here. Oswald, I've brought you some supper.
Oswald, please, Oswald. Oswald, you've been crying. They didn't beat you. I'm not crying. Oswald, I've got your knife. They left it in the Great Hall. Alice, I'm going to run away. But there's nowhere to go. We've got to run away before I give in. But how would we get out? In disguise?
If we had a long enough rope, we could do it. I'll have to think of something ingenious. What's that? Something clever. Here, cut these ropes. Oswald, I know something clever.",True,False,False,False,False,False,False,False,False,False,False,False
